time,open,high,low,close,volume
2018-02-14 00:00:00,1.23538,1.2362,1.23514,1.23524,1414
2018-02-14 01:00:00,1.23526,1.23621,1.2351299999999998,1.23548,1462
2018-02-14 02:00:00,1.2354399999999999,1.2380799999999998,1.2354,1.2380200000000001,3036
2018-02-14 03:00:00,1.2380200000000001,1.23926,1.23774,1.23898,3613
2018-02-14 04:00:00,1.2389299999999999,1.23925,1.2375200000000002,1.2377200000000002,2195
2018-02-14 05:00:00,1.23776,1.23866,1.23729,1.23786,1879
2018-02-14 06:00:00,1.2378,1.238,1.2368,1.23728,2012
2018-02-14 07:00:00,1.23726,1.23787,1.23644,1.23728,2959
2018-02-14 08:00:00,1.23726,1.23858,1.23609,1.23662,2976
2018-02-14 09:00:00,1.23662,1.2368,1.23509,1.23527,2385
2018-02-14 10:00:00,1.23526,1.23574,1.2345899999999999,1.23566,2035
2018-02-14 11:00:00,1.23561,1.23576,1.23419,1.23422,1939
2018-02-14 12:00:00,1.23421,1.23515,1.2339799999999999,1.23432,1551
2018-02-14 13:00:00,1.23434,1.23512,1.2276,1.23044,14927
2018-02-14 14:00:00,1.2305,1.23307,1.23014,1.2322799999999998,8731
2018-02-14 15:00:00,1.23224,1.24069,1.23224,1.2403,13583
2018-02-14 16:00:00,1.24035,1.2416200000000002,1.2392,1.23946,7748
2018-02-14 17:00:00,1.2394,1.24206,1.23848,1.2418,3918
2018-02-14 18:00:00,1.24176,1.2442600000000001,1.24163,1.24244,4514
2018-02-14 19:00:00,1.24247,1.24419,1.2422600000000001,1.2437,3379
2018-02-14 20:00:00,1.2437,1.24645,1.24342,1.24642,3708
2018-02-14 21:00:00,1.2464,1.24654,1.24474,1.24505,1527
2018-02-14 22:00:00,1.2452,1.24616,1.24514,1.24539,1403
2018-02-14 23:00:00,1.24536,1.247,1.24498,1.24684,1587
2018-02-15 00:00:00,1.2468,1.247,1.2448299999999999,1.24538,3439
2018-02-15 01:00:00,1.24536,1.24736,1.2452299999999998,1.2461200000000001,3561
2018-02-15 02:00:00,1.24614,1.24684,1.24546,1.2458,2593
2018-02-15 03:00:00,1.24586,1.2461200000000001,1.24518,1.24594,1314
2018-02-15 04:00:00,1.24591,1.24676,1.2455200000000002,1.2457,1716
2018-02-15 05:00:00,1.24566,1.2467700000000002,1.24548,1.24655,1176
2018-02-15 06:00:00,1.24654,1.24738,1.24603,1.24676,2147
2018-02-15 07:00:00,1.24682,1.25108,1.24666,1.25001,7854
2018-02-15 08:00:00,1.2500200000000001,1.25042,1.24844,1.24914,5328
2018-02-15 09:00:00,1.24914,1.25006,1.2483600000000001,1.2487,2767
2018-02-15 10:00:00,1.24868,1.2490299999999999,1.24757,1.2481,2139
2018-02-15 11:00:00,1.2481200000000001,1.24872,1.24652,1.24718,2973
2018-02-15 12:00:00,1.24722,1.24872,1.2461200000000001,1.2476200000000002,2898
2018-02-15 13:00:00,1.2476200000000002,1.24949,1.24627,1.24736,5831
2018-02-15 14:00:00,1.24737,1.2498799999999999,1.24681,1.24987,4974
2018-02-15 15:00:00,1.2498799999999999,1.25058,1.2474399999999999,1.24776,7113
2018-02-15 16:00:00,1.24776,1.24927,1.24716,1.2482,4133
2018-02-15 17:00:00,1.24824,1.24848,1.24569,1.24716,4099
2018-02-15 18:00:00,1.24721,1.24966,1.24702,1.24935,2818
2018-02-15 19:00:00,1.2493299999999998,1.2508,1.24912,1.2508,2362
2018-02-15 20:00:00,1.25074,1.2509,1.25024,1.25045,1577
2018-02-15 21:00:00,1.2504,1.25094,1.24952,1.25066,1197
2018-02-15 22:00:00,1.2503,1.25064,1.24986,1.25016,1652
2018-02-15 23:00:00,1.25015,1.25074,1.2497,1.25029,760
2018-02-16 00:00:00,1.25032,1.25083,1.24976,1.25048,1622
2018-02-16 01:00:00,1.25048,1.25152,1.2504,1.25137,1328
2018-02-16 02:00:00,1.25135,1.2546,1.25072,1.2538799999999999,4175
2018-02-16 03:00:00,1.2539,1.25416,1.25266,1.2539200000000001,1676
2018-02-16 04:00:00,1.25395,1.2556,1.25346,1.25486,4404
2018-02-16 05:00:00,1.25488,1.2555100000000001,1.25433,1.25494,1666
2018-02-16 06:00:00,1.25493,1.25493,1.25352,1.25383,1986
2018-02-16 07:00:00,1.2538,1.25452,1.2526700000000002,1.25292,4216
2018-02-16 08:00:00,1.25291,1.25385,1.25234,1.2534299999999998,5036
2018-02-16 09:00:00,1.25338,1.25418,1.25266,1.25275,3342
2018-02-16 10:00:00,1.2527,1.25292,1.24849,1.2487700000000002,4741
2018-02-16 11:00:00,1.24879,1.24892,1.2474299999999998,1.24822,3711
2018-02-16 12:00:00,1.24825,1.24844,1.24599,1.2474,4139
2018-02-16 13:00:00,1.2474,1.24748,1.24498,1.24526,5265
2018-02-16 14:00:00,1.24528,1.24536,1.24288,1.24441,6190
2018-02-16 15:00:00,1.2444,1.24604,1.24332,1.24478,5217
2018-02-16 16:00:00,1.24482,1.24598,1.24406,1.24406,4023
2018-02-16 17:00:00,1.24402,1.24461,1.24314,1.24408,2367
2018-02-16 18:00:00,1.24404,1.24426,1.24104,1.24118,2767
2018-02-16 19:00:00,1.2412,1.24194,1.23936,1.2416200000000002,3595
2018-02-16 20:00:00,1.24156,1.24161,1.24041,1.24058,1678
2018-02-16 21:00:00,1.24056,1.24126,1.24044,1.24097,1195
2018-02-18 22:00:00,1.24027,1.24174,1.24022,1.24158,1067
2018-02-18 23:00:00,1.24156,1.24208,1.24108,1.24119,1438
2018-02-19 00:00:00,1.24114,1.24294,1.24108,1.2423,2628
2018-02-19 01:00:00,1.2422799999999998,1.24354,1.24223,1.24342,2019
2018-02-19 02:00:00,1.24338,1.24338,1.2424,1.24248,1279
2018-02-19 03:00:00,1.24244,1.2427,1.24189,1.2421,1083
2018-02-19 04:00:00,1.24212,1.24236,1.24118,1.24155,1538
2018-02-19 05:00:00,1.24156,1.24193,1.24045,1.24094,1965
2018-02-19 06:00:00,1.24089,1.24182,1.24048,1.24166,3024
2018-02-19 07:00:00,1.24163,1.24211,1.23876,1.24126,5573
2018-02-19 08:00:00,1.2412,1.24202,1.23946,1.23975,3600
2018-02-19 09:00:00,1.23974,1.24166,1.2397,1.24106,2328
2018-02-19 10:00:00,1.24107,1.2426,1.2409,1.24251,2099
2018-02-19 11:00:00,1.24248,1.24272,1.2411,1.24237,2056
2018-02-19 12:00:00,1.2423799999999998,1.24266,1.24012,1.24072,1967
2018-02-19 13:00:00,1.24072,1.24108,1.23704,1.2373,4483
2018-02-19 14:00:00,1.2373,1.2381,1.23691,1.23746,2425
2018-02-19 15:00:00,1.23746,1.23986,1.23736,1.23974,2751
2018-02-19 16:00:00,1.2397200000000002,1.24088,1.23912,1.24081,1962
2018-02-19 17:00:00,1.24082,1.2415200000000002,1.24016,1.24126,841
2018-02-19 18:00:00,1.24127,1.24144,1.24045,1.24087,1623
2018-02-19 19:00:00,1.24089,1.24124,1.24062,1.24076,577
2018-02-19 20:00:00,1.24075,1.24093,1.24044,1.24064,370
2018-02-19 21:00:00,1.24059,1.24082,1.24054,1.24074,303
2018-02-19 22:00:00,1.24054,1.24119,1.24046,1.2406,426
2018-02-19 23:00:00,1.24062,1.2412299999999998,1.23946,1.24007,1178
2018-02-20 00:00:00,1.2400799999999998,1.2411,1.2396200000000002,1.24065,1913
2018-02-20 01:00:00,1.24065,1.24066,1.23848,1.23945,3639
2018-02-20 02:00:00,1.23947,1.2398,1.23825,1.23854,1723
2018-02-20 03:00:00,1.23849,1.23881,1.23794,1.23859,1041
2018-02-20 04:00:00,1.23856,1.23938,1.23824,1.23878,1846
2018-02-20 05:00:00,1.23879,1.2397,1.23798,1.23853,1493
2018-02-20 06:00:00,1.23854,1.23865,1.23746,1.23785,2361
2018-02-20 07:00:00,1.23783,1.2392,1.23565,1.23602,5674
2018-02-20 08:00:00,1.23596,1.23732,1.23454,1.23591,4943
2018-02-20 09:00:00,1.23586,1.23642,1.23432,1.23436,3716
2018-02-20 10:00:00,1.23442,1.23506,1.23343,1.23399,3528
2018-02-20 11:00:00,1.23403,1.23526,1.2333,1.23482,2534
2018-02-20 12:00:00,1.23485,1.23557,1.23378,1.23462,2580
2018-02-20 13:00:00,1.23468,1.2347,1.23197,1.23255,4611
2018-02-20 14:00:00,1.23254,1.2362,1.23226,1.23462,4426
2018-02-20 15:00:00,1.2346,1.23547,1.23382,1.23405,3785
2018-02-20 16:00:00,1.23406,1.2351,1.2325700000000002,1.23486,3712
2018-02-20 17:00:00,1.23486,1.23578,1.23404,1.23442,2846
2018-02-20 18:00:00,1.23442,1.23458,1.23304,1.23405,1981
2018-02-20 19:00:00,1.2341,1.23436,1.2333,1.23351,1618
2018-02-20 20:00:00,1.23346,1.23402,1.23322,1.2336,1359
2018-02-20 21:00:00,1.2336,1.23384,1.23349,1.23372,561
2018-02-20 22:00:00,1.23376,1.23414,1.2334200000000002,1.23356,704
2018-02-20 23:00:00,1.2335200000000002,1.23374,1.23286,1.23356,695
2018-02-21 00:00:00,1.23354,1.2345,1.23312,1.23351,2387
2018-02-21 01:00:00,1.23353,1.23404,1.23289,1.23374,2024
2018-02-21 02:00:00,1.23378,1.23444,1.23334,1.23343,1937
2018-02-21 03:00:00,1.2334200000000002,1.2337,1.23236,1.23304,1539
2018-02-21 04:00:00,1.23298,1.23345,1.23178,1.23222,2090
2018-02-21 05:00:00,1.23224,1.2327,1.23172,1.23232,1604
2018-02-21 06:00:00,1.2323,1.23364,1.2322,1.2336200000000002,1621
